"QuizTitle","Category","QuestionImgKey","QuestionText","AnswerText","IsCorrect","ImageFiles"
"Basic Networking","Networking","N10-009_Q149","Which of the following is the most likely benefit of installing server equipment in a rack?","Decreased power consumption","FALSE",""
"Basic Networking","Networking","N10-009_Q149","Which of the following is the most likely benefit of installing server equipment in a rack?","Improved network performance","FALSE",""
"Basic Networking","Networking","N10-009_Q149","Which of the following is the most likely benefit of installing server equipment in a rack?","Increased compute density","TRUE",""
"Basic Networking","Networking","N10-009_Q150","A wireless technician wants to implement a technology that will allow user devices to automatically navigate to the best available frequency standard. Which of the following technologies should the technician use?","Band steering","TRUE",""
"Basic Networking","Networking","N10-009_Q150","A wireless technician wants to implement a technology that will allow user devices to automatically navigate to the best available frequency standard. Which of the following technologies should the technician use?","Wireless LAN controller","FALSE",""
"Basic Networking","Networking","N10-009_Q150","A wireless technician wants to implement a technology that will allow user devices to automatically navigate to the best available frequency standard. Which of the following technologies should the technician use?","Directional antenna","FALSE",""
"Basic Networking","Networking","N10-009_Q150","A wireless technician wants to implement a technology that will allow user devices to automatically navigate to the best available frequency standard. Which of the following technologies should the technician use?","Autonomous access point","FALSE",""
"Basic Networking","Networking","N10-009_Q151","Which of the following routing protocols is most commonly used to interconnect WANs?","IGP","FALSE",""
"Basic Networking","Networking","N10-009_Q151","Which of the following routing protocols is most commonly used to interconnect WANs?","EIGRP","FALSE",""
"Basic Networking","Networking","N10-009_Q151","Which of the following routing protocols is most commonly used to interconnect WANs?","BGP","TRUE",""
"Basic Networking","Networking","N10-009_Q151","Which of the following routing protocols is most commonly used to interconnect WANs?","OSPF","FALSE",""
"Basic Networking","Networking","N10-009_Q152","A network engineer needs to virtualize network services including a router at a remote branch location. Which of the following solutions meets the requirements?","NFV","TRUE",""
"Basic Networking","Networking","N10-009_Q152","A network engineer needs to virtualize network services including a router at a remote branch location. Which of the following solutions meets the requirements?","VRF","FALSE",""
"Basic Networking","Networking","N10-009_Q152","A network engineer needs to virtualize network services including a router at a remote branch location. Which of the following solutions meets the requirements?","VLAN","FALSE",""
"Basic Networking","Networking","N10-009_Q152","A network engineer needs to virtualize network services including a router at a remote branch location. Which of the following solutions meets the requirements?","VPC","FALSE",""
"Basic Networking","Networking","N10-009_Q153","A technician needs to identify a computer on the network that is reportedly downloading unauthorized content. Which of the following should the technician use?","Anomaly alerts","FALSE",""
"Basic Networking","Networking","N10-009_Q153","A technician needs to identify a computer on the network that is reportedly downloading unauthorized content. Which of the following should the technician use?","Port mirroring","FALSE",""
"Basic Networking","Networking","N10-009_Q153","A technician needs to identify a computer on the network that is reportedly downloading unauthorized content. Which of the following should the technician use?","Performance monitoring","FALSE",""
"Basic Networking","Networking","N10-009_Q153","A technician needs to identify a computer on the network that is reportedly downloading unauthorized content. Which of the following should the technician use?","Packet capture","TRUE",""
"Basic Networking","Networking","N10-009_Q154","Network administrators are using the Telnet protocol to administer network devices that are on the 192.168.1.0 subnet. Which of the following tools should the administrator use to best identify the devices?","dig","FALSE",""
"Basic Networking","Networking","N10-009_Q154","Network administrators are using the Telnet protocol to administer network devices that are on the 192.168.1.0 subnet. Which of the following tools should the administrator use to best identify the devices?","runap","FALSE",""
"Basic Networking","Networking","N10-009_Q154","Network administrators are using the Telnet protocol to administer network devices that are on the 192.168.1.0 subnet. Which of the following tools should the administrator use to best identify the devices?","tracert","FALSE",""
"Basic Networking","Networking","N10-009_Q154","Network administrators are using the Telnet protocol to administer network devices that are on the 192.168.1.0 subnet. Which of the following tools should the administrator use to best identify the devices?","telnet","TRUE",""
"Basic Networking","Networking","N10-009_Q155","A company upgrades its network and PCs to gigabit speeds. After the upgrade users are not getting the expected performance. Technicians discover that the speeds of the endpoint NICs are inconsistent. Which of the following should be checked first to troubleshoot the issue?","Speed mismatches","TRUE",""
"Basic Networking","Networking","N10-009_Q155","A company upgrades its network and PCs to gigabit speeds. After the upgrade users are not getting the expected performance. Technicians discover that the speeds of the endpoint NICs are inconsistent. Which of the following should be checked first to troubleshoot the issue?","Load balancer settings","FALSE",""
"Basic Networking","Networking","N10-009_Q155","A company upgrades its network and PCs to gigabit speeds. After the upgrade users are not getting the expected performance. Technicians discover that the speeds of the endpoint NICs are inconsistent. Which of the following should be checked first to troubleshoot the issue?","Flow control settings","FALSE",""
"Basic Networking","Networking","N10-009_Q155","A company upgrades its network and PCs to gigabit speeds. After the upgrade users are not getting the expected performance. Technicians discover that the speeds of the endpoint NICs are inconsistent. Which of the following should be checked first to troubleshoot the issue?","Infrastructure cabling grade","FALSE",""
"Basic Networking","Networking","N10-009_Q156","Which of the following must be implemented to securely connect a company's headquarters with a branch location?","Split-tunnel VPN","FALSE",""
"Basic Networking","Networking","N10-009_Q156","Which of the following must be implemented to securely connect a company's headquarters with a branch location?","Clientless VPN","FALSE",""
"Basic Networking","Networking","N10-009_Q156","Which of the following must be implemented to securely connect a company's headquarters with a branch location?","Full-tunnel VPN","FALSE",""
"Basic Networking","Networking","N10-009_Q156","Which of the following must be implemented to securely connect a company's headquarters with a branch location?","Site-to-site VPN","TRUE",""
"Basic Networking","Networking","N10-009_Q157","A network administrator needs to assign IP addresses to a newly installed network. They choose 192.168.1.0 as their network address and need to create three subnets with 30 hosts on each subnet. Which of the following is a valid subnet mask that will meet the requirements?","255.255.255.128","FALSE",""
"Basic Networking","Networking","N10-009_Q157","A network administrator needs to assign IP addresses to a newly installed network. They choose 192.168.1.0 as their network address and need to create three subnets with 30 hosts on each subnet. Which of the following is a valid subnet mask that will meet the requirements?","255.255.255.192","TRUE",""
"Basic Networking","Networking","N10-009_Q157","A network administrator needs to assign IP addresses to a newly installed network. They choose 192.168.1.0 as their network address and need to create three subnets with 30 hosts on each subnet. Which of the following is a valid subnet mask that will meet the requirements?","255.255.255.224","FALSE",""
"Basic Networking","Networking","N10-009_Q157","A network administrator needs to assign IP addresses to a newly installed network. They choose 192.168.1.0 as their network address and need to create three subnets with 30 hosts on each subnet. Which of the following is a valid subnet mask that will meet the requirements?","255.255.255.240","FALSE",""
"Basic Networking","Networking","N10-009_Q158","A network engineer is completing a new VoIP installation but the phones cannot find the TFTP server to download the configuration files. Which of the following DHCP features would help the phone reach the TFTP server?","Exclusions","FALSE",""
"Basic Networking","Networking","N10-009_Q158","A network engineer is completing a new VoIP installation but the phones cannot find the TFTP server to download the configuration files. Which of the following DHCP features would help the phone reach the TFTP server?","Lease time","FALSE",""
"Basic Networking","Networking","N10-009_Q158","A network engineer is completing a new VoIP installation but the phones cannot find the TFTP server to download the configuration files. Which of the following DHCP features would help the phone reach the TFTP server?","Options","TRUE",""
"Basic Networking","Networking","N10-009_Q158","A network engineer is completing a new VoIP installation but the phones cannot find the TFTP server to download the configuration files. Which of the following DHCP features would help the phone reach the TFTP server?","Scope","FALSE",""
"Basic Networking","Networking","N10-009_Q159","Two companies successfully merged. Following the merger a network administrator identified a connection bottleneck. The newly formed company plans to acquire a high-end 40GB switch and redesign the network from a three-tier model to a collapsed core. Which of the following should the administrator do until the new devices are acquired?","Implement the FHRP.","FALSE",""
"Basic Networking","Networking","N10-009_Q159","Two companies successfully merged. Following the merger a network administrator identified a connection bottleneck. The newly formed company plans to acquire a high-end 40GB switch and redesign the network from a three-tier model to a collapsed core. Which of the following should the administrator do until the new devices are acquired?","Configure a route selection metric change.","FALSE",""
"Basic Networking","Networking","N10-009_Q159","Two companies successfully merged. Following the merger a network administrator identified a connection bottleneck. The newly formed company plans to acquire a high-end 40GB switch and redesign the network from a three-tier model to a collapsed core. Which of the following should the administrator do until the new devices are acquired?","Install a load balancer.","FALSE",""
"Basic Networking","Networking","N10-009_Q159","Two companies successfully merged. Following the merger a network administrator identified a connection bottleneck. The newly formed company plans to acquire a high-end 40GB switch and redesign the network from a three-tier model to a collapsed core. Which of the following should the administrator do until the new devices are acquired?","Enable link aggregation.","TRUE",""
"Basic Networking","Networking","N10-009_Q160","A network administrator is developing a method of device monitoring with the following requirements: Allows for explicit by user privilege management Includes centralized logging of changes Offers widely accessible remote management Provides support of service accounts Which of the following will most closely meet these requirements?","SNMP","FALSE",""
"Basic Networking","Networking","N10-009_Q160","A network administrator is developing a method of device monitoring with the following requirements: Allows for explicit by user privilege management Includes centralized logging of changes Offers widely accessible remote management Provides support of service accounts Which of the following will most closely meet these requirements?","API","TRUE",""
"Basic Networking","Networking","N10-009_Q160","A network administrator is developing a method of device monitoring with the following requirements: Allows for explicit by user privilege management Includes centralized logging of changes Offers widely accessible remote management Provides support of service accounts Which of the following will most closely meet these requirements?","SIEM","FALSE",""
"Basic Networking","Networking","N10-009_Q160","A network administrator is developing a method of device monitoring with the following requirements: Allows for explicit by user privilege management Includes centralized logging of changes Offers widely accessible remote management Provides support of service accounts Which of the following will most closely meet these requirements?","SSO","FALSE",""
"Basic Networking","Networking","N10-009_Q161","An investment bank is seeking a DR backup solution. Which of the following provides the most cost-effective backup site?","Hot","FALSE",""
"Basic Networking","Networking","N10-009_Q161","An investment bank is seeking a DR backup solution. Which of the following provides the most cost-effective backup site?","Cold","TRUE",""
"Basic Networking","Networking","N10-009_Q161","An investment bank is seeking a DR backup solution. Which of the following provides the most cost-effective backup site?","Cluster","FALSE",""
"Basic Networking","Networking","N10-009_Q161","An investment bank is seeking a DR backup solution. Which of the following provides the most cost-effective backup site?","Warm","FALSE",""
"Basic Networking","Networking","N10-009_Q162","A network engineer is testing a website to ensure it is compatible with IPv6. After attempting to ping the website by its IPv6 address the engineer determines that the DNS has not been set up properly. Which of the following should the network engineer complete to resolve this issue?","Enable a PTR record.","FALSE",""
"Basic Networking","Networking","N10-009_Q162","A network engineer is testing a website to ensure it is compatible with IPv6. After attempting to ping the website by its IPv6 address the engineer determines that the DNS has not been set up properly. Which of the following should the network engineer complete to resolve this issue?","Update the existing TXT record.","FALSE",""
"Basic Networking","Networking","N10-009_Q162","A network engineer is testing a website to ensure it is compatible with IPv6. After attempting to ping the website by its IPv6 address the engineer determines that the DNS has not been set up properly. Which of the following should the network engineer complete to resolve this issue?","Add a new AAAA record.","TRUE",""
"Basic Networking","Networking","N10-009_Q162","A network engineer is testing a website to ensure it is compatible with IPv6. After attempting to ping the website by its IPv6 address the engineer determines that the DNS has not been set up properly. Which of the following should the network engineer complete to resolve this issue?","Configure a secondary NS record.","FALSE",""
"Basic Networking","Networking","N10-009_Q163","A network administrator changed an external DNS to point customers to a new server. Which of the following tools should the administrator use to test the new server's configuration?","ping","FALSE",""
"Basic Networking","Networking","N10-009_Q163","A network administrator changed an external DNS to point customers to a new server. Which of the following tools should the administrator use to test the new server's configuration?","tracert","FALSE",""
"Basic Networking","Networking","N10-009_Q163","A network administrator changed an external DNS to point customers to a new server. Which of the following tools should the administrator use to test the new server's configuration?","tcpdump","FALSE",""
"Basic Networking","Networking","N10-009_Q163","A network administrator changed an external DNS to point customers to a new server. Which of the following tools should the administrator use to test the new server's configuration?","nslookup","TRUE",""
"Basic Networking","Networking","N10-009_Q164","A network administrator installs new cabling to connect new computers and access points. After deploying the equipment the administrator notices a few of the devices are not connecting properly. The administrator moves the devices to a different port but it does not resolve the issue. Which of the following should the administrator verify next?","Power budget","FALSE",""
"Basic Networking","Networking","N10-009_Q164","A network administrator installs new cabling to connect new computers and access points. After deploying the equipment the administrator notices a few of the devices are not connecting properly. The administrator moves the devices to a different port but it does not resolve the issue. Which of the following should the administrator verify next?","Device requirements","FALSE",""
"Basic Networking","Networking","N10-009_Q164","A network administrator installs new cabling to connect new computers and access points. After deploying the equipment the administrator notices a few of the devices are not connecting properly. The administrator moves the devices to a different port but it does not resolve the issue. Which of the following should the administrator verify next?","Port status","FALSE",""
"Basic Networking","Networking","N10-009_Q164","A network administrator installs new cabling to connect new computers and access points. After deploying the equipment the administrator notices a few of the devices are not connecting properly. The administrator moves the devices to a different port but it does not resolve the issue. Which of the following should the administrator verify next?","Cable termination","TRUE",""
"Basic Networking","Networking","N10-009_Q165","A user's home mesh wireless network is experiencing latency issues. A technician has: Performed a speed test. Rebooted the devices. Performed a site survey. Performed a wireless packet capture. The technician reviews the following information: The technician notices in the packet capture that frames were retransmitted. Which of the following is the most likely cause of the user's network issue?","The SSIDs should not be the same.","FALSE",""
"Basic Networking","Networking","N10-009_Q165","A user's home mesh wireless network is experiencing latency issues. A technician has: Performed a speed test. Rebooted the devices. Performed a site survey. Performed a wireless packet capture. The technician reviews the following information: The technician notices in the packet capture that frames were retransmitted. Which of the following is the most likely cause of the user's network issue?","The network has too much overlap.","TRUE",""
"Basic Networking","Networking","N10-009_Q165","A user's home mesh wireless network is experiencing latency issues. A technician has: Performed a speed test. Rebooted the devices. Performed a site survey. Performed a wireless packet capture. The technician reviews the following information: The technician notices in the packet capture that frames were retransmitted. Which of the following is the most likely cause of the user's network issue?","The devices are incompatible with the mesh network.","FALSE",""
"Basic Networking","Networking","N10-009_Q165","A user's home mesh wireless network is experiencing latency issues. A technician has: Performed a speed test. Rebooted the devices. Performed a site survey. Performed a wireless packet capture. The technician reviews the following information: The technician notices in the packet capture that frames were retransmitted. Which of the following is the most likely cause of the user's network issue?","The nodes are underpowered.","FALSE",""
"Basic Networking","Networking","N10-009_Q166","A network administrator determines that some switch ports have more errors present than expected. The administrator traces the cabling associated with these ports. Which of the following would most likely be causing the errors?","arp","FALSE",""
"Basic Networking","Networking","N10-009_Q166","A network administrator determines that some switch ports have more errors present than expected. The administrator traces the cabling associated with these ports. Which of the following would most likely be causing the errors?","tracert","FALSE",""
"Basic Networking","Networking","N10-009_Q166","A network administrator determines that some switch ports have more errors present than expected. The administrator traces the cabling associated with these ports. Which of the following would most likely be causing the errors?","nmap","FALSE",""
"Basic Networking","Networking","N10-009_Q166","A network administrator determines that some switch ports have more errors present than expected. The administrator traces the cabling associated with these ports. Which of the following would most likely be causing the errors?","ipconfig","TRUE",""
"Basic Networking","Networking","N10-009_Q167","A network administrator needs to fail over services to an off-site environment. This process will take four weeks to become fully operational. Which of the following DR (Disaster Recovery) concepts does this describe?","Hot site","FALSE",""
"Basic Networking","Networking","N10-009_Q167","A network administrator needs to fail over services to an off-site environment. This process will take four weeks to become fully operational. Which of the following DR (Disaster Recovery) concepts does this describe?","Warm site","FALSE",""
"Basic Networking","Networking","N10-009_Q167","A network administrator needs to fail over services to an off-site environment. This process will take four weeks to become fully operational. Which of the following DR (Disaster Recovery) concepts does this describe?","Cold site","TRUE",""
"Basic Networking","Networking","N10-009_Q167","A network administrator needs to fail over services to an off-site environment. This process will take four weeks to become fully operational. Which of the following DR (Disaster Recovery) concepts does this describe?","Active-active approach","FALSE",""
"Basic Networking","Networking","N10-009_Q168","In an environment with one router which of the following will allow a network engineer to communicate between VLANs without purchasing additional hardware?","Subinterfaces","TRUE",""
"Basic Networking","Networking","N10-009_Q168","In an environment with one router which of the following will allow a network engineer to communicate between VLANs without purchasing additional hardware?","VXLAN","FALSE",""
"Basic Networking","Networking","N10-009_Q168","In an environment with one router which of the following will allow a network engineer to communicate between VLANs without purchasing additional hardware?","Layer 3 switch","FALSE",""
"Basic Networking","Networking","N10-009_Q168","In an environment with one router which of the following will allow a network engineer to communicate between VLANs without purchasing additional hardware?","VIR","FALSE",""
"Basic Networking","Networking","N10-009_Q169","A company implements a video streaming solution that will play on all computers that have joined a particular group but router ACLs are blocking the traffic. Which of the following is the most appropriate IP address that will be allowed in the ACL?","127.0.0.1","FALSE",""
"Basic Networking","Networking","N10-009_Q169","A company implements a video streaming solution that will play on all computers that have joined a particular group but router ACLs are blocking the traffic. Which of the following is the most appropriate IP address that will be allowed in the ACL?","172.17.1.1","FALSE",""
"Basic Networking","Networking","N10-009_Q169","A company implements a video streaming solution that will play on all computers that have joined a particular group but router ACLs are blocking the traffic. Which of the following is the most appropriate IP address that will be allowed in the ACL?","224.0.0.1","TRUE",""
"Basic Networking","Networking","N10-009_Q169","A company implements a video streaming solution that will play on all computers that have joined a particular group but router ACLs are blocking the traffic. Which of the following is the most appropriate IP address that will be allowed in the ACL?","240.0.0.1","FALSE",""
"Basic Networking","Networking","N10-009_Q170","After a company installed a new IPS the network is experiencing speed degradation. A network administrator is troubleshooting the issue and runs a speed test. The results from the different network locations are as follows: LocationSpeed DownSpeed Up Wireless laptop4.8 Mbps47.1 Mbps Wired desktop5.2 Mbps49.3 Mbps Firewall48.8 Mbps49.5 Mbps Which of the following is the most likely issue?","Packet loss","FALSE",""
"Basic Networking","Networking","N10-009_Q170","After a company installed a new IPS the network is experiencing speed degradation. A network administrator is troubleshooting the issue and runs a speed test. The results from the different network locations are as follows: LocationSpeed DownSpeed Up Wireless laptop4.8 Mbps47.1 Mbps Wired desktop5.2 Mbps49.3 Mbps Firewall48.8 Mbps49.5 Mbps Which of the following is the most likely issue?","Bottlenecking","TRUE",""
"Basic Networking","Networking","N10-009_Q170","After a company installed a new IPS the network is experiencing speed degradation. A network administrator is troubleshooting the issue and runs a speed test. The results from the different network locations are as follows: LocationSpeed DownSpeed Up Wireless laptop4.8 Mbps47.1 Mbps Wired desktop5.2 Mbps49.3 Mbps Firewall48.8 Mbps49.5 Mbps Which of the following is the most likely issue?","Channel overlap","FALSE",""
"Basic Networking","Networking","N10-009_Q170","After a company installed a new IPS the network is experiencing speed degradation. A network administrator is troubleshooting the issue and runs a speed test. The results from the different network locations are as follows: LocationSpeed DownSpeed Up Wireless laptop4.8 Mbps47.1 Mbps Wired desktop5.2 Mbps49.3 Mbps Firewall48.8 Mbps49.5 Mbps Which of the following is the most likely issue?","Network congestion","FALSE",""
"Basic Networking","Networking","N10-009_Q171","Which of the following protocol ports should be used to securely transfer a file?","22","TRUE",""
"Basic Networking","Networking","N10-009_Q171","Which of the following protocol ports should be used to securely transfer a file?","69","FALSE",""
"Basic Networking","Networking","N10-009_Q171","Which of the following protocol ports should be used to securely transfer a file?","80","FALSE",""
"Basic Networking","Networking","N10-009_Q171","Which of the following protocol ports should be used to securely transfer a file?","3389","FALSE",""
"Basic Networking","Networking","N10-009_Q172","A medical clinic recently configured a guest wireless network on the existing router. Since then guests have been changing the music on the speaker system. Which of the following actions should the clinic take to prevent unauthorized access? (Select two).","Isolate smart devices to their own network segment.","TRUE",""
"Basic Networking","Networking","N10-009_Q172","A medical clinic recently configured a guest wireless network on the existing router. Since then guests have been changing the music on the speaker system. Which of the following actions should the clinic take to prevent unauthorized access? (Select two).","Configure IPS to prevent guests from making changes.","FALSE",""
"Basic Networking","Networking","N10-009_Q172","A medical clinic recently configured a guest wireless network on the existing router. Since then guests have been changing the music on the speaker system. Which of the following actions should the clinic take to prevent unauthorized access? (Select two).","Install a new AP on the network.","FALSE",""
"Basic Networking","Networking","N10-009_Q172","A medical clinic recently configured a guest wireless network on the existing router. Since then guests have been changing the music on the speaker system. Which of the following actions should the clinic take to prevent unauthorized access? (Select two).","Set up a syslog server to log who is making changes.","FALSE",""
"Basic Networking","Networking","N10-009_Q172","A medical clinic recently configured a guest wireless network on the existing router. Since then guests have been changing the music on the speaker system. Which of the following actions should the clinic take to prevent unauthorized access? (Select two).","Change the default credentials.","TRUE",""
"Basic Networking","Networking","N10-009_Q172","A medical clinic recently configured a guest wireless network on the existing router. Since then guests have been changing the music on the speaker system. Which of the following actions should the clinic take to prevent unauthorized access? (Select two).","Configure GRE on the wireless router.","FALSE",""
"Basic Networking","Networking","N10-009_Q173","A network administrator is configuring a network for a new site that will have 150 users. Within the next year the site is expected to grow by ten users. Each user will have two IP addresses (one for a computer and one for a phone). Which of the following classful IPv4 address ranges will be bestsuited for the network?","Class D","FALSE",""
"Basic Networking","Networking","N10-009_Q173","A network administrator is configuring a network for a new site that will have 150 users. Within the next year the site is expected to grow by ten users. Each user will have two IP addresses (one for a computer and one for a phone). Which of the following classful IPv4 address ranges will be bestsuited for the network?","Class B","TRUE",""
"Basic Networking","Networking","N10-009_Q173","A network administrator is configuring a network for a new site that will have 150 users. Within the next year the site is expected to grow by ten users. Each user will have two IP addresses (one for a computer and one for a phone). Which of the following classful IPv4 address ranges will be bestsuited for the network?","Class A","FALSE",""
"Basic Networking","Networking","N10-009_Q173","A network administrator is configuring a network for a new site that will have 150 users. Within the next year the site is expected to grow by ten users. Each user will have two IP addresses (one for a computer and one for a phone). Which of the following classful IPv4 address ranges will be bestsuited for the network?","Class C","FALSE",""
"Basic Networking","Networking","N10-009_Q174","A group of users cannot connect to network resources. The technician runs ipconfig from one user's device and is able to ping the gateway shown from the command. Which of the following is most likely preventing the users from accessing network resources?","VLAN hopping","FALSE",""
"Basic Networking","Networking","N10-009_Q174","A group of users cannot connect to network resources. The technician runs ipconfig from one user's device and is able to ping the gateway shown from the command. Which of the following is most likely preventing the users from accessing network resources?","Rogue DHCP","TRUE",""
"Basic Networking","Networking","N10-009_Q174","A group of users cannot connect to network resources. The technician runs ipconfig from one user's device and is able to ping the gateway shown from the command. Which of the following is most likely preventing the users from accessing network resources?","Distributed DoS","FALSE",""
"Basic Networking","Networking","N10-009_Q174","A group of users cannot connect to network resources. The technician runs ipconfig from one user's device and is able to ping the gateway shown from the command. Which of the following is most likely preventing the users from accessing network resources?","Evil twin","FALSE",""
"Basic Networking","Networking","N10-009_Q175","A network administrator recently updated configurations on a Layer 3 switch. Following the updates users report being unable to reach a specific file server. Which of the following is the most likely cause?","Incorrect ACLs","TRUE",""
"Basic Networking","Networking","N10-009_Q175","A network administrator recently updated configurations on a Layer 3 switch. Following the updates users report being unable to reach a specific file server. Which of the following is the most likely cause?","Switching loop","FALSE",""
"Basic Networking","Networking","N10-009_Q175","A network administrator recently updated configurations on a Layer 3 switch. Following the updates users report being unable to reach a specific file server. Which of the following is the most likely cause?","Duplicate IP addresses","FALSE",""
"Basic Networking","Networking","N10-009_Q175","A network administrator recently updated configurations on a Layer 3 switch. Following the updates users report being unable to reach a specific file server. Which of the following is the most likely cause?","Wrong default route","FALSE",""
"Basic Networking","Networking","N10-009_Q176","Several users in an organization report connectivity issues and lag during a video meeting. The network administrator performs a tcpdump and observes increased retransmissions for other nonvideo applications on the network. Which of the following symptoms describes the users' reported issues?","Latency","FALSE",""
"Basic Networking","Networking","N10-009_Q176","Several users in an organization report connectivity issues and lag during a video meeting. The network administrator performs a tcpdump and observes increased retransmissions for other nonvideo applications on the network. Which of the following symptoms describes the users' reported issues?","Packet loss","TRUE",""
"Basic Networking","Networking","N10-009_Q176","Several users in an organization report connectivity issues and lag during a video meeting. The network administrator performs a tcpdump and observes increased retransmissions for other nonvideo applications on the network. Which of the following symptoms describes the users' reported issues?","Bottlenecking","FALSE",""
"Basic Networking","Networking","N10-009_Q176","Several users in an organization report connectivity issues and lag during a video meeting. The network administrator performs a tcpdump and observes increased retransmissions for other nonvideo applications on the network. Which of the following symptoms describes the users' reported issues?","Jitter","FALSE",""
"Basic Networking","Networking","N10-009_Q177","While troubleshooting connectivity issues a junior network administrator is given explicit instructions to test the hosts TCP/IP stack first. Which of the following commands should the network administrator run?","ping 127.0.0.1","TRUE",""
"Basic Networking","Networking","N10-009_Q177","While troubleshooting connectivity issues a junior network administrator is given explicit instructions to test the hosts TCP/IP stack first. Which of the following commands should the network administrator run?","ping 169.254.1.1","FALSE",""
"Basic Networking","Networking","N10-009_Q177","While troubleshooting connectivity issues a junior network administrator is given explicit instructions to test the hosts TCP/IP stack first. Which of the following commands should the network administrator run?","ping 172.16.1.1","FALSE",""
"Basic Networking","Networking","N10-009_Q177","While troubleshooting connectivity issues a junior network administrator is given explicit instructions to test the hosts TCP/IP stack first. Which of the following commands should the network administrator run?","ping 192.168.1.1","FALSE",""
"Basic Networking","Networking","N10-009_Q178","An employee in a corporate office clicks on a link in an email that was forwarded to them. The employee is redirected to a splash page that says the page is restricted. Which of the following security solutions is most likely in place?","DLP","FALSE",""
"Basic Networking","Networking","N10-009_Q178","An employee in a corporate office clicks on a link in an email that was forwarded to them. The employee is redirected to a splash page that says the page is restricted. Which of the following security solutions is most likely in place?","Captive portal","FALSE",""
"Basic Networking","Networking","N10-009_Q178","An employee in a corporate office clicks on a link in an email that was forwarded to them. The employee is redirected to a splash page that says the page is restricted. Which of the following security solutions is most likely in place?","Content filtering","TRUE",""
"Basic Networking","Networking","N10-009_Q178","An employee in a corporate office clicks on a link in an email that was forwarded to them. The employee is redirected to a splash page that says the page is restricted. Which of the following security solutions is most likely in place?","DNS sinkholing","FALSE",""
"Basic Networking","Networking","N10-009_Q179","Which of the following will allow secure remote access to internal applications?","VPN","TRUE",""
"Basic Networking","Networking","N10-009_Q179","Which of the following will allow secure remote access to internal applications?","CDN","FALSE",""
"Basic Networking","Networking","N10-009_Q179","Which of the following will allow secure remote access to internal applications?","SAN","FALSE",""
"Basic Networking","Networking","N10-009_Q179","Which of the following will allow secure remote access to internal applications?","IDS","FALSE",""
"Basic Networking","Networking","N10-009_Q180","A network administrator needs to connect a department to a new network segment. They need to use a DHCP server located on another network. Which of the following can the administrator use to complete this task?","IP Helper","TRUE",""
"Basic Networking","Networking","N10-009_Q180","A network administrator needs to connect a department to a new network segment. They need to use a DHCP server located on another network. Which of the following can the administrator use to complete this task?","Reservation","FALSE",""
"Basic Networking","Networking","N10-009_Q180","A network administrator needs to connect a department to a new network segment. They need to use a DHCP server located on another network. Which of the following can the administrator use to complete this task?","Exclusion","FALSE",""
"Basic Networking","Networking","N10-009_Q180","A network administrator needs to connect a department to a new network segment. They need to use a DHCP server located on another network. Which of the following can the administrator use to complete this task?","Scope","FALSE",""
"Basic Networking","Networking","N10-009_Q181","Which of the following troubleshooting steps would provide a change advisory board with the information needed to make a decision?","Identify the problem.","FALSE",""
"Basic Networking","Networking","N10-009_Q181","Which of the following troubleshooting steps would provide a change advisory board with the information needed to make a decision?","Develop a theory of probable cause.","FALSE",""
"Basic Networking","Networking","N10-009_Q181","Which of the following troubleshooting steps would provide a change advisory board with the information needed to make a decision?","Test the theory to determine cause.","FALSE",""
"Basic Networking","Networking","N10-009_Q181","Which of the following troubleshooting steps would provide a change advisory board with the information needed to make a decision?","Establish a plan of action.","TRUE",""
"Basic Networking","Networking","N10-009_Q182","Users at a satellite office are experiencing issues when using videoconferencing. Which of the following should a technician focus on first to rectify these issues?","Quality of service","TRUE",""
"Basic Networking","Networking","N10-009_Q182","Users at a satellite office are experiencing issues when using videoconferencing. Which of the following should a technician focus on first to rectify these issues?","Network signal","FALSE",""
"Basic Networking","Networking","N10-009_Q182","Users at a satellite office are experiencing issues when using videoconferencing. Which of the following should a technician focus on first to rectify these issues?","Time to live","FALSE",""
"Basic Networking","Networking","N10-009_Q182","Users at a satellite office are experiencing issues when using videoconferencing. Which of the following should a technician focus on first to rectify these issues?","Load balancing","FALSE",""
"Basic Networking","Networking","N10-009_Q183","A firewall administrator is mapping a server's internal IP address to an external IP address for public","NAT","TRUE",""
"Basic Networking","Networking","N10-009_Q183","A firewall administrator is mapping a server's internal IP address to an external IP address for public","VIP","FALSE",""
"Basic Networking","Networking","N10-009_Q183","A firewall administrator is mapping a server's internal IP address to an external IP address for public","PAT","FALSE",""
"Basic Networking","Networking","N10-009_Q183","A firewall administrator is mapping a server's internal IP address to an external IP address for public","BGP","FALSE",""
"Basic Networking","Networking","N10-009_Q184","A security engineer is trying to connect cameras to a 12-port PoE switch but only eight cameras turn on. Which of the following should the engineer check first?","Ethernet cable type","FALSE",""
"Basic Networking","Networking","N10-009_Q184","A security engineer is trying to connect cameras to a 12-port PoE switch but only eight cameras turn on. Which of the following should the engineer check first?","Voltage","TRUE",""
"Basic Networking","Networking","N10-009_Q184","A security engineer is trying to connect cameras to a 12-port PoE switch but only eight cameras turn on. Which of the following should the engineer check first?","Transceiver compatibility","FALSE",""
"Basic Networking","Networking","N10-009_Q184","A security engineer is trying to connect cameras to a 12-port PoE switch but only eight cameras turn on. Which of the following should the engineer check first?","DHCP addressing","FALSE",""
