"QuizTitle","Category","QuestionImgKey","QuestionText","AnswerText","IsCorrect","ImageFiles"
"Basic Systems","Systems","SK0-005_Q139","A company stores extremely sensitive data on an air-gapped system. Which of the following can be implemented to increase security against a potential insider threat?","Two-person integrity","TRUE",""
"Basic Systems","Systems","SK0-005_Q139","A company stores extremely sensitive data on an air-gapped system. Which of the following can be implemented to increase security against a potential insider threat?","SSO","FALSE",""
"Basic Systems","Systems","SK0-005_Q139","A company stores extremely sensitive data on an air-gapped system. Which of the following can be implemented to increase security against a potential insider threat?","SIEM","FALSE",""
"Basic Systems","Systems","SK0-005_Q139","A company stores extremely sensitive data on an air-gapped system. Which of the following can be implemented to increase security against a potential insider threat?","Faraday cage","FALSE",""
"Basic Systems","Systems","SK0-005_Q139","A company stores extremely sensitive data on an air-gapped system. Which of the following can be implemented to increase security against a potential insider threat?","MFA","FALSE",""
"Basic Systems","Systems","SK0-005_Q140","A server shut down after an extended power outage. When power was restored, the system failed to start. A few seconds into booting, the Num Lock, Scroll Lock, and Caps Lock LEDs flashed several times, and the system stopped. Which of the following is the MOST likely cause of the issue?","The keyboard is defective and needs to be replaced.","FALSE",""
"Basic Systems","Systems","SK0-005_Q140","A server shut down after an extended power outage. When power was restored, the system failed to start. A few seconds into booting, the Num Lock, Scroll Lock, and Caps Lock LEDs flashed several times, and the system stopped. Which of the following is the MOST likely cause of the issue?","The system failed before the display card initialized.","FALSE",""
"Basic Systems","Systems","SK0-005_Q140","A server shut down after an extended power outage. When power was restored, the system failed to start. A few seconds into booting, the Num Lock, Scroll Lock, and Caps Lock LEDs flashed several times, and the system stopped. Which of the following is the MOST likely cause of the issue?","The power supply is faulty and is shutting down the system.","TRUE",""
"Basic Systems","Systems","SK0-005_Q140","A server shut down after an extended power outage. When power was restored, the system failed to start. A few seconds into booting, the Num Lock, Scroll Lock, and Caps Lock LEDs flashed several times, and the system stopped. Which of the following is the MOST likely cause of the issue?","The NIC has failed, and the system cannot make a network connection.","FALSE",""
"Basic Systems","Systems","SK0-005_Q141","A systems administrator is investigating a server with a RAID array that will not boot into the OS. The administrator notices all the hard drives are reporting to be offline. The administrator checks the RAID controller and verifies the configuration is correct. The administrator then replaces one of the drives with a known-good drive, but it appears to be unavailable as well. Next, the administrator takes a drive out of the server and places it in a spare server, and the drive is available and functional. Which of the following is MOST likely causing the issue?","The kernel is corrupt.","FALSE",""
"Basic Systems","Systems","SK0-005_Q141","A systems administrator is investigating a server with a RAID array that will not boot into the OS. The administrator notices all the hard drives are reporting to be offline. The administrator checks the RAID controller and verifies the configuration is correct. The administrator then replaces one of the drives with a known-good drive, but it appears to be unavailable as well. Next, the administrator takes a drive out of the server and places it in a spare server, and the drive is available and functional. Which of the following is MOST likely causing the issue?","Resources are misallocated.","FALSE",""
"Basic Systems","Systems","SK0-005_Q141","A systems administrator is investigating a server with a RAID array that will not boot into the OS. The administrator notices all the hard drives are reporting to be offline. The administrator checks the RAID controller and verifies the configuration is correct. The administrator then replaces one of the drives with a known-good drive, but it appears to be unavailable as well. Next, the administrator takes a drive out of the server and places it in a spare server, and the drive is available and functional. Which of the following is MOST likely causing the issue?","The backplane has failed.","FALSE",""
"Basic Systems","Systems","SK0-005_Q141","A systems administrator is investigating a server with a RAID array that will not boot into the OS. The administrator notices all the hard drives are reporting to be offline. The administrator checks the RAID controller and verifies the configuration is correct. The administrator then replaces one of the drives with a known-good drive, but it appears to be unavailable as well. Next, the administrator takes a drive out of the server and places it in a spare server, and the drive is available and functional. Which of the following is MOST likely causing the issue?","The drives need to be reseated.","TRUE",""
"Basic Systems","Systems","SK0-005_Q142","Which of the following techniques can be configured on a server for network redundancy?","Clustering","FALSE",""
"Basic Systems","Systems","SK0-005_Q142","Which of the following techniques can be configured on a server for network redundancy?","Virtualizing","FALSE",""
"Basic Systems","Systems","SK0-005_Q142","Which of the following techniques can be configured on a server for network redundancy?","Cloning","FALSE",""
"Basic Systems","Systems","SK0-005_Q142","Which of the following techniques can be configured on a server for network redundancy?","Teaming","TRUE",""
"Basic Systems","Systems","SK0-005_Q143","An administrator is configuring a host-based firewall for a server. The server needs to allow SSH, FTP, and LDAP traffic. Which of the following ports must be configured so this traffic will be allowed? (Choose three.)","21","TRUE",""
"Basic Systems","Systems","SK0-005_Q143","An administrator is configuring a host-based firewall for a server. The server needs to allow SSH, FTP, and LDAP traffic. Which of the following ports must be configured so this traffic will be allowed? (Choose three.)","22","TRUE",""
"Basic Systems","Systems","SK0-005_Q143","An administrator is configuring a host-based firewall for a server. The server needs to allow SSH, FTP, and LDAP traffic. Which of the following ports must be configured so this traffic will be allowed? (Choose three.)","53","FALSE",""
"Basic Systems","Systems","SK0-005_Q143","An administrator is configuring a host-based firewall for a server. The server needs to allow SSH, FTP, and LDAP traffic. Which of the following ports must be configured so this traffic will be allowed? (Choose three.)","67","FALSE",""
"Basic Systems","Systems","SK0-005_Q143","An administrator is configuring a host-based firewall for a server. The server needs to allow SSH, FTP, and LDAP traffic. Which of the following ports must be configured so this traffic will be allowed? (Choose three.)","69","FALSE",""
"Basic Systems","Systems","SK0-005_Q143","An administrator is configuring a host-based firewall for a server. The server needs to allow SSH, FTP, and LDAP traffic. Which of the following ports must be configured so this traffic will be allowed? (Choose three.)","110","FALSE",""
"Basic Systems","Systems","SK0-005_Q143","An administrator is configuring a host-based firewall for a server. The server needs to allow SSH, FTP, and LDAP traffic. Which of the following ports must be configured so this traffic will be allowed? (Choose three.)","123","FALSE",""
"Basic Systems","Systems","SK0-005_Q143","An administrator is configuring a host-based firewall for a server. The server needs to allow SSH, FTP, and LDAP traffic. Which of the following ports must be configured so this traffic will be allowed? (Choose three.)","389 Answer: A,B,H","TRUE",""
"Basic Systems","Systems","SK0-005_Q144","A user is unable to modify files on a Windows fileshare. A technician examines the system and determines the user is a member of Group A. Group A was granted full control over the files. Which of the following is MOST likely causing the access issues?","SIEM policies","FALSE",""
"Basic Systems","Systems","SK0-005_Q144","A user is unable to modify files on a Windows fileshare. A technician examines the system and determines the user is a member of Group A. Group A was granted full control over the files. Which of the following is MOST likely causing the access issues?","IDS rules","FALSE",""
"Basic Systems","Systems","SK0-005_Q144","A user is unable to modify files on a Windows fileshare. A technician examines the system and determines the user is a member of Group A. Group A was granted full control over the files. Which of the following is MOST likely causing the access issues?","Share permissions","TRUE",""
"Basic Systems","Systems","SK0-005_Q144","A user is unable to modify files on a Windows fileshare. A technician examines the system and determines the user is a member of Group A. Group A was granted full control over the files. Which of the following is MOST likely causing the access issues?","Firewall ports","FALSE",""
"Basic Systems","Systems","SK0-005_Q145","Users are experiencing issues when trying to access resources on multiple servers. The servers are virtual and run on an ESX server. A systems administrator is investigating but is unable to connect to any of the virtual servers. When the administrator connects to the host, a purple screen with white letters appears. Which of the following troubleshooting steps should the administrator perform FIRST?","Check the power supplies.","FALSE",""
"Basic Systems","Systems","SK0-005_Q145","Users are experiencing issues when trying to access resources on multiple servers. The servers are virtual and run on an ESX server. A systems administrator is investigating but is unable to connect to any of the virtual servers. When the administrator connects to the host, a purple screen with white letters appears. Which of the following troubleshooting steps should the administrator perform FIRST?","Review the log files.","TRUE",""
"Basic Systems","Systems","SK0-005_Q145","Users are experiencing issues when trying to access resources on multiple servers. The servers are virtual and run on an ESX server. A systems administrator is investigating but is unable to connect to any of the virtual servers. When the administrator connects to the host, a purple screen with white letters appears. Which of the following troubleshooting steps should the administrator perform FIRST?","Reinstall the ESX server.","FALSE",""
"Basic Systems","Systems","SK0-005_Q145","Users are experiencing issues when trying to access resources on multiple servers. The servers are virtual and run on an ESX server. A systems administrator is investigating but is unable to connect to any of the virtual servers. When the administrator connects to the host, a purple screen with white letters appears. Which of the following troubleshooting steps should the administrator perform FIRST?","Reseat the processors.","FALSE",""
"Basic Systems","Systems","SK0-005_Q146","Joe, a technician, wants to configure a server's networking information so he will no longer need to maintain a list of names and IP addresses in a file on the server. Which of the following will work BEST to accomplish this task?","DHCP","TRUE",""
"Basic Systems","Systems","SK0-005_Q146","Joe, a technician, wants to configure a server's networking information so he will no longer need to maintain a list of names and IP addresses in a file on the server. Which of the following will work BEST to accomplish this task?","Hosts file","FALSE",""
"Basic Systems","Systems","SK0-005_Q146","Joe, a technician, wants to configure a server's networking information so he will no longer need to maintain a list of names and IP addresses in a file on the server. Which of the following will work BEST to accomplish this task?","DNS","FALSE",""
"Basic Systems","Systems","SK0-005_Q146","Joe, a technician, wants to configure a server's networking information so he will no longer need to maintain a list of names and IP addresses in a file on the server. Which of the following will work BEST to accomplish this task?","VLAN","FALSE",""
"Basic Systems","Systems","SK0-005_Q147","A server administrator added a new drive to a server. However, the drive is not showing up as available. Which of the following does the administrator need to do to make the drive available?","Partition the drive.","FALSE",""
"Basic Systems","Systems","SK0-005_Q147","A server administrator added a new drive to a server. However, the drive is not showing up as available. Which of the following does the administrator need to do to make the drive available?","Create a new disk quota.","FALSE",""
"Basic Systems","Systems","SK0-005_Q147","A server administrator added a new drive to a server. However, the drive is not showing up as available. Which of the following does the administrator need to do to make the drive available?","Configure the drive as dynamic.","TRUE",""
"Basic Systems","Systems","SK0-005_Q147","A server administrator added a new drive to a server. However, the drive is not showing up as available. Which of the following does the administrator need to do to make the drive available?","Set the compression.","FALSE",""
"Basic Systems","Systems","SK0-005_Q148","Which of the following are measures that should be taken when a data breach occurs? (Choose two.)","Restore the data from backup.","FALSE",""
"Basic Systems","Systems","SK0-005_Q148","Which of the following are measures that should be taken when a data breach occurs? (Choose two.)","Disclose the incident.","FALSE",""
"Basic Systems","Systems","SK0-005_Q148","Which of the following are measures that should be taken when a data breach occurs? (Choose two.)","Disable unnecessary ports.","TRUE",""
"Basic Systems","Systems","SK0-005_Q148","Which of the following are measures that should be taken when a data breach occurs? (Choose two.)","Run an antivirus scan.","FALSE",""
"Basic Systems","Systems","SK0-005_Q148","Which of the following are measures that should be taken when a data breach occurs? (Choose two.)","Identify the exploited vulnerability.","TRUE",""
"Basic Systems","Systems","SK0-005_Q148","Which of the following are measures that should be taken when a data breach occurs? (Choose two.)","Move the data to a different location.","FALSE",""
"Basic Systems","Systems","SK0-005_Q149","A technician is building a lab to learn storage redundancy techniques. Which of the following is the MOST costeffective method the technician can deploy?","FCoE","FALSE",""
"Basic Systems","Systems","SK0-005_Q149","A technician is building a lab to learn storage redundancy techniques. Which of the following is the MOST costeffective method the technician can deploy?","Hardware RAID","FALSE",""
"Basic Systems","Systems","SK0-005_Q149","A technician is building a lab to learn storage redundancy techniques. Which of the following is the MOST costeffective method the technician can deploy?","Software RAID","FALSE",""
"Basic Systems","Systems","SK0-005_Q149","A technician is building a lab to learn storage redundancy techniques. Which of the following is the MOST costeffective method the technician can deploy?","JBOD","TRUE",""
"Basic Systems","Systems","SK0-005_Q150","A Linux administrator created a script that will run at startup. After successfully writing the script, the administrator received the following output when trying to execute the script: hash: ./startUp.sh: Permission denied Which of the following commands would BEST resolve the error message?","chmod +w startUp.sh","FALSE",""
"Basic Systems","Systems","SK0-005_Q150","A Linux administrator created a script that will run at startup. After successfully writing the script, the administrator received the following output when trying to execute the script: hash: ./startUp.sh: Permission denied Which of the following commands would BEST resolve the error message?","chmod 444 startUp.sh","FALSE",""
"Basic Systems","Systems","SK0-005_Q150","A Linux administrator created a script that will run at startup. After successfully writing the script, the administrator received the following output when trying to execute the script: hash: ./startUp.sh: Permission denied Which of the following commands would BEST resolve the error message?","chmod +x startUp.sh","TRUE",""
"Basic Systems","Systems","SK0-005_Q150","A Linux administrator created a script that will run at startup. After successfully writing the script, the administrator received the following output when trying to execute the script: hash: ./startUp.sh: Permission denied Which of the following commands would BEST resolve the error message?","chmod 466 startUp.sh","FALSE",""
"Basic Systems","Systems","SK0-005_Q151","Due to a recent application migration, a company's current storage solution does not meet the necessary requirements for hosting data without impacting performance when the data is accessed in real time by multiple users. Which of the following is the BEST solution for this issue?","Install local external hard drives for affected users.","FALSE",""
"Basic Systems","Systems","SK0-005_Q151","Due to a recent application migration, a company's current storage solution does not meet the necessary requirements for hosting data without impacting performance when the data is accessed in real time by multiple users. Which of the following is the BEST solution for this issue?","Add extra memory to the server where data is stored.","FALSE",""
"Basic Systems","Systems","SK0-005_Q151","Due to a recent application migration, a company's current storage solution does not meet the necessary requirements for hosting data without impacting performance when the data is accessed in real time by multiple users. Which of the following is the BEST solution for this issue?","Compress the data to increase available space.","FALSE",""
"Basic Systems","Systems","SK0-005_Q151","Due to a recent application migration, a company's current storage solution does not meet the necessary requirements for hosting data without impacting performance when the data is accessed in real time by multiple users. Which of the following is the BEST solution for this issue?","Deploy a new Fiber Channel SAN solution.","TRUE",""
"Basic Systems","Systems","SK0-005_Q152","Which of the following, if properly configured, would prevent a user from installing an OS on a server? (Choose two.)","Administrator password","FALSE",""
"Basic Systems","Systems","SK0-005_Q152","Which of the following, if properly configured, would prevent a user from installing an OS on a server? (Choose two.)","Group Policy Object","FALSE",""
"Basic Systems","Systems","SK0-005_Q152","Which of the following, if properly configured, would prevent a user from installing an OS on a server? (Choose two.)","Root password","FALSE",""
"Basic Systems","Systems","SK0-005_Q152","Which of the following, if properly configured, would prevent a user from installing an OS on a server? (Choose two.)","SELinux","FALSE",""
"Basic Systems","Systems","SK0-005_Q152","Which of the following, if properly configured, would prevent a user from installing an OS on a server? (Choose two.)","Bootloader password","TRUE",""
"Basic Systems","Systems","SK0-005_Q152","Which of the following, if properly configured, would prevent a user from installing an OS on a server? (Choose two.)","BIOS/UEFI password","TRUE",""
"Basic Systems","Systems","SK0-005_Q153","A server administrator is completing an OS installation for a new server. The administrator patches the server with the latest vendor-suggested software, configures DHCP, and verifies all network cables are properly connected in the IDF, but there is no network connectivity. Which of the following is the MOST likely reason for the lack of connectivity?","The VLAN is improperly configured.","TRUE",""
"Basic Systems","Systems","SK0-005_Q153","A server administrator is completing an OS installation for a new server. The administrator patches the server with the latest vendor-suggested software, configures DHCP, and verifies all network cables are properly connected in the IDF, but there is no network connectivity. Which of the following is the MOST likely reason for the lack of connectivity?","The DNS configuration is invalid.","FALSE",""
"Basic Systems","Systems","SK0-005_Q153","A server administrator is completing an OS installation for a new server. The administrator patches the server with the latest vendor-suggested software, configures DHCP, and verifies all network cables are properly connected in the IDF, but there is no network connectivity. Which of the following is the MOST likely reason for the lack of connectivity?","The OS version is not compatible with the network switch vendor.","FALSE",""
"Basic Systems","Systems","SK0-005_Q153","A server administrator is completing an OS installation for a new server. The administrator patches the server with the latest vendor-suggested software, configures DHCP, and verifies all network cables are properly connected in the IDF, but there is no network connectivity. Which of the following is the MOST likely reason for the lack of connectivity?","The HIDS is preventing the connection.","FALSE",""
"Basic Systems","Systems","SK0-005_Q154","Which of the following technologies would allow an administrator to build a software RAID on a Windows server?","Logical volume management","TRUE",""
"Basic Systems","Systems","SK0-005_Q154","Which of the following technologies would allow an administrator to build a software RAID on a Windows server?","Dynamic disk","FALSE",""
"Basic Systems","Systems","SK0-005_Q154","Which of the following technologies would allow an administrator to build a software RAID on a Windows server?","GPT","FALSE",""
"Basic Systems","Systems","SK0-005_Q154","Which of the following technologies would allow an administrator to build a software RAID on a Windows server?","UEFI","FALSE",""
"Basic Systems","Systems","SK0-005_Q155","A technician discovers a Linux server cannot mount an NFS share. The following error message occurs after a mount server: /test /mnt/test command: mount point /mnt/test does not exist. Which of the following should the technician perform FIRST?","Execute ping server.","FALSE",""
"Basic Systems","Systems","SK0-005_Q155","A technician discovers a Linux server cannot mount an NFS share. The following error message occurs after a mount server: /test /mnt/test command: mount point /mnt/test does not exist. Which of the following should the technician perform FIRST?","Execute mkdir -p /mnt/test.","TRUE",""
"Basic Systems","Systems","SK0-005_Q155","A technician discovers a Linux server cannot mount an NFS share. The following error message occurs after a mount server: /test /mnt/test command: mount point /mnt/test does not exist. Which of the following should the technician perform FIRST?","Ensure the server firewall is turned off.","FALSE",""
"Basic Systems","Systems","SK0-005_Q155","A technician discovers a Linux server cannot mount an NFS share. The following error message occurs after a mount server: /test /mnt/test command: mount point /mnt/test does not exist. Which of the following should the technician perform FIRST?","Ensure server: /test is an exported NFS share.","FALSE",""
"Basic Systems","Systems","SK0-005_Q156","Which of the following BEST describes a warm site?","The site has all infrastructure and live data.","FALSE",""
"Basic Systems","Systems","SK0-005_Q156","Which of the following BEST describes a warm site?","The site has all infrastructure and some data.","FALSE",""
"Basic Systems","Systems","SK0-005_Q156","Which of the following BEST describes a warm site?","The site has partially redundant infrastructure and no network connectivity.","FALSE",""
"Basic Systems","Systems","SK0-005_Q156","Which of the following BEST describes a warm site?","The site has partial infrastructure and some data.","TRUE",""
"Basic Systems","Systems","SK0-005_Q157","A technician is trying to reach abc.intranet.com but is unable to do so by name. The technician is able to reach it by IP address, though. Which of the following is MOST likely misconfigured?","The VLAN","FALSE",""
"Basic Systems","Systems","SK0-005_Q157","A technician is trying to reach abc.intranet.com but is unable to do so by name. The technician is able to reach it by IP address, though. Which of the following is MOST likely misconfigured?","The DNS","TRUE",""
"Basic Systems","Systems","SK0-005_Q157","A technician is trying to reach abc.intranet.com but is unable to do so by name. The technician is able to reach it by IP address, though. Which of the following is MOST likely misconfigured?","The subnet mask","FALSE",""
"Basic Systems","Systems","SK0-005_Q157","A technician is trying to reach abc.intranet.com but is unable to do so by name. The technician is able to reach it by IP address, though. Which of the following is MOST likely misconfigured?","The default gateway","FALSE",""
"Basic Systems","Systems","SK0-005_Q158","Which of the following BEST describes the metric that is used to measure server downtime?","MTTR","TRUE",""
"Basic Systems","Systems","SK0-005_Q158","Which of the following BEST describes the metric that is used to measure server downtime?","BIA","FALSE",""
"Basic Systems","Systems","SK0-005_Q158","Which of the following BEST describes the metric that is used to measure server downtime?","RPO","FALSE",""
"Basic Systems","Systems","SK0-005_Q158","Which of the following BEST describes the metric that is used to measure server downtime?","SLA","FALSE",""
"Basic Systems","Systems","SK0-005_Q159","A server administrator has connected a new server to the network. During testing, the administrator discovers the server is not reachable via server name but can be accessed by IP address. Which of the following steps should the server administrator take NEXT? (Choose two.)","Check the default gateway.","TRUE",""
"Basic Systems","Systems","SK0-005_Q159","A server administrator has connected a new server to the network. During testing, the administrator discovers the server is not reachable via server name but can be accessed by IP address. Which of the following steps should the server administrator take NEXT? (Choose two.)","Check the route tables.","FALSE",""
"Basic Systems","Systems","SK0-005_Q159","A server administrator has connected a new server to the network. During testing, the administrator discovers the server is not reachable via server name but can be accessed by IP address. Which of the following steps should the server administrator take NEXT? (Choose two.)","Check the hosts file.","FALSE",""
"Basic Systems","Systems","SK0-005_Q159","A server administrator has connected a new server to the network. During testing, the administrator discovers the server is not reachable via server name but can be accessed by IP address. Which of the following steps should the server administrator take NEXT? (Choose two.)","Check the DNS server.","TRUE",""
"Basic Systems","Systems","SK0-005_Q159","A server administrator has connected a new server to the network. During testing, the administrator discovers the server is not reachable via server name but can be accessed by IP address. Which of the following steps should the server administrator take NEXT? (Choose two.)","Run the ping command.","FALSE",""
"Basic Systems","Systems","SK0-005_Q159","A server administrator has connected a new server to the network. During testing, the administrator discovers the server is not reachable via server name but can be accessed by IP address. Which of the following steps should the server administrator take NEXT? (Choose two.)","Run the tracert command.","FALSE",""
"Basic Systems","Systems","SK0-005_Q160","A datacenter in a remote location lost power. The power has since been restored, but one of the servers has not come back online. After some investigation, the server is found to still be powered off. Which of the following is the BEST method to power on the server remotely?","Crash cart","FALSE",""
"Basic Systems","Systems","SK0-005_Q160","A datacenter in a remote location lost power. The power has since been restored, but one of the servers has not come back online. After some investigation, the server is found to still be powered off. Which of the following is the BEST method to power on the server remotely?","Out-of-band console","TRUE",""
"Basic Systems","Systems","SK0-005_Q160","A datacenter in a remote location lost power. The power has since been restored, but one of the servers has not come back online. After some investigation, the server is found to still be powered off. Which of the following is the BEST method to power on the server remotely?","IP KVM","FALSE",""
"Basic Systems","Systems","SK0-005_Q160","A datacenter in a remote location lost power. The power has since been restored, but one of the servers has not come back online. After some investigation, the server is found to still be powered off. Which of the following is the BEST method to power on the server remotely?","RDP","FALSE",""
"Basic Systems","Systems","SK0-005_Q161","An administrator needs to disable root login over SSH. Which of the following files should be edited to complete this task?","/root/.ssh/sshd_config","FALSE",""
"Basic Systems","Systems","SK0-005_Q161","An administrator needs to disable root login over SSH. Which of the following files should be edited to complete this task?","/etc/ssh/sshd_config","TRUE",""
"Basic Systems","Systems","SK0-005_Q161","An administrator needs to disable root login over SSH. Which of the following files should be edited to complete this task?","/root/.ssh/ssh_config","FALSE",""
"Basic Systems","Systems","SK0-005_Q161","An administrator needs to disable root login over SSH. Which of the following files should be edited to complete this task?","/etc/ssh/ssh_config","FALSE",""
"Basic Systems","Systems","SK0-005_Q162","Users cannot access a new server by name, but the server does respond to a ping request using its IP address. All the user workstations receive their IP information from a DHCP server. Which of the following would be the best step to perform NEXT?","Run the tracert command from a workstation.","FALSE",""
"Basic Systems","Systems","SK0-005_Q162","Users cannot access a new server by name, but the server does respond to a ping request using its IP address. All the user workstations receive their IP information from a DHCP server. Which of the following would be the best step to perform NEXT?","Examine the DNS to see if the new server record exists.","TRUE",""
"Basic Systems","Systems","SK0-005_Q162","Users cannot access a new server by name, but the server does respond to a ping request using its IP address. All the user workstations receive their IP information from a DHCP server. Which of the following would be the best step to perform NEXT?","Correct the missing DHCP scope.","FALSE",""
"Basic Systems","Systems","SK0-005_Q162","Users cannot access a new server by name, but the server does respond to a ping request using its IP address. All the user workstations receive their IP information from a DHCP server. Which of the following would be the best step to perform NEXT?","Update the workstation hosts file.","FALSE",""
"Basic Systems","Systems","SK0-005_Q163","A technician has several possible solutions to a reported server issue. Which of the following BEST represents how the technician should proceed with troubleshooting?","Determine whether there is a common element in the symptoms causing multiple problems.","TRUE",""
"Basic Systems","Systems","SK0-005_Q163","A technician has several possible solutions to a reported server issue. Which of the following BEST represents how the technician should proceed with troubleshooting?","Perform a root cause analysis.","FALSE",""
"Basic Systems","Systems","SK0-005_Q163","A technician has several possible solutions to a reported server issue. Which of the following BEST represents how the technician should proceed with troubleshooting?","Make one change at a time and test.","FALSE",""
"Basic Systems","Systems","SK0-005_Q163","A technician has several possible solutions to a reported server issue. Which of the following BEST represents how the technician should proceed with troubleshooting?","Document the findings, actions, and outcomes throughout the process.","FALSE",""
"Basic Systems","Systems","SK0-005_Q164","A server administrator needs to replace a 4U rack-mounted device. Which of the following is the BEST way to install the device to ensure proper safety measures?","Lift with the arms while bending the knees.","FALSE",""
"Basic Systems","Systems","SK0-005_Q164","A server administrator needs to replace a 4U rack-mounted device. Which of the following is the BEST way to install the device to ensure proper safety measures?","Use a server lift.","FALSE",""
"Basic Systems","Systems","SK0-005_Q164","A server administrator needs to replace a 4U rack-mounted device. Which of the following is the BEST way to install the device to ensure proper safety measures?","Use a rolling cart.","TRUE",""
"Basic Systems","Systems","SK0-005_Q164","A server administrator needs to replace a 4U rack-mounted device. Which of the following is the BEST way to install the device to ensure proper safety measures?","Lift the device with the help of another administrator.","FALSE",""
"Basic Systems","Systems","SK0-005_Q165","A server technician notices a server is very low on disk space. Upon inspecting the disk utilization the technician discovers server logs are taking up a large amount of space. There is no central log server. Which of the following would help free up disk space?","Log rotation","TRUE",""
"Basic Systems","Systems","SK0-005_Q165","A server technician notices a server is very low on disk space. Upon inspecting the disk utilization the technician discovers server logs are taking up a large amount of space. There is no central log server. Which of the following would help free up disk space?","Log shipping","FALSE",""
"Basic Systems","Systems","SK0-005_Q165","A server technician notices a server is very low on disk space. Upon inspecting the disk utilization the technician discovers server logs are taking up a large amount of space. There is no central log server. Which of the following would help free up disk space?","Log alerting","FALSE",""
"Basic Systems","Systems","SK0-005_Q165","A server technician notices a server is very low on disk space. Upon inspecting the disk utilization the technician discovers server logs are taking up a large amount of space. There is no central log server. Which of the following would help free up disk space?","Log analysis","FALSE",""
"Basic Systems","Systems","SK0-005_Q166","A new Windows server has been introduced to the network. The server administrator is trying to connect remotely to the server but is unsuccessful. Basic troubleshooting shows the server is visible on the network. Which of the following should be configured on the server to be able to connect remotely? (Choose two.)","Remote desktop connection","TRUE",""
"Basic Systems","Systems","SK0-005_Q166","A new Windows server has been introduced to the network. The server administrator is trying to connect remotely to the server but is unsuccessful. Basic troubleshooting shows the server is visible on the network. Which of the following should be configured on the server to be able to connect remotely? (Choose two.)","Remote procedure call","FALSE",""
"Basic Systems","Systems","SK0-005_Q166","A new Windows server has been introduced to the network. The server administrator is trying to connect remotely to the server but is unsuccessful. Basic troubleshooting shows the server is visible on the network. Which of the following should be configured on the server to be able to connect remotely? (Choose two.)","Remote assistance","FALSE",""
"Basic Systems","Systems","SK0-005_Q166","A new Windows server has been introduced to the network. The server administrator is trying to connect remotely to the server but is unsuccessful. Basic troubleshooting shows the server is visible on the network. Which of the following should be configured on the server to be able to connect remotely? (Choose two.)","Port 443","FALSE",""
"Basic Systems","Systems","SK0-005_Q166","A new Windows server has been introduced to the network. The server administrator is trying to connect remotely to the server but is unsuccessful. Basic troubleshooting shows the server is visible on the network. Which of the following should be configured on the server to be able to connect remotely? (Choose two.)","Port 3389","TRUE",""
"Basic Systems","Systems","SK0-005_Q166","A new Windows server has been introduced to the network. The server administrator is trying to connect remotely to the server but is unsuccessful. Basic troubleshooting shows the server is visible on the network. Which of the following should be configured on the server to be able to connect remotely? (Choose two.)","Port 5900","FALSE",""
"Basic Systems","Systems","SK0-005_Q167","A server room with many racks of servers is managed remotely with occasional on-site support. Which of the following would be the MOST cost-effective option to administer and troubleshoot network problems locally on the servers?","Management port","FALSE",""
"Basic Systems","Systems","SK0-005_Q167","A server room with many racks of servers is managed remotely with occasional on-site support. Which of the following would be the MOST cost-effective option to administer and troubleshoot network problems locally on the servers?","Crash cart","FALSE",""
"Basic Systems","Systems","SK0-005_Q167","A server room with many racks of servers is managed remotely with occasional on-site support. Which of the following would be the MOST cost-effective option to administer and troubleshoot network problems locally on the servers?","IP KVM","TRUE",""
"Basic Systems","Systems","SK0-005_Q167","A server room with many racks of servers is managed remotely with occasional on-site support. Which of the following would be the MOST cost-effective option to administer and troubleshoot network problems locally on the servers?","KVM","FALSE",""
"Basic Systems","Systems","SK0-005_Q168","Which of the following load-balancing methods would be BEST described as each connection selecting the next path?","Least connection","FALSE",""
"Basic Systems","Systems","SK0-005_Q168","Which of the following load-balancing methods would be BEST described as each connection selecting the next path?","Source hashed","FALSE",""
"Basic Systems","Systems","SK0-005_Q168","Which of the following load-balancing methods would be BEST described as each connection selecting the next path?","Most recently used","FALSE",""
"Basic Systems","Systems","SK0-005_Q168","Which of the following load-balancing methods would be BEST described as each connection selecting the next path?","Round robin","TRUE",""
"Basic Systems","Systems","SK0-005_Q169","An administrator is investigating a physical server that will not boot into the OS. The server has three hard drives configured in a RAID 5 array. The server passes POST, but the OS does not load. The administrator verifies the CPU and RAM are both seated correctly and checks the dual power supplies. The administrator then verifies all the BIOS settings are correct and connects a bootable USB drive in the server, and the OS loads correctly. Which of the following is causing the issue?","The page file is too small.","FALSE",""
"Basic Systems","Systems","SK0-005_Q169","An administrator is investigating a physical server that will not boot into the OS. The server has three hard drives configured in a RAID 5 array. The server passes POST, but the OS does not load. The administrator verifies the CPU and RAM are both seated correctly and checks the dual power supplies. The administrator then verifies all the BIOS settings are correct and connects a bootable USB drive in the server, and the OS loads correctly. Which of the following is causing the issue?","The CPU has failed.","FALSE",""
"Basic Systems","Systems","SK0-005_Q169","An administrator is investigating a physical server that will not boot into the OS. The server has three hard drives configured in a RAID 5 array. The server passes POST, but the OS does not load. The administrator verifies the CPU and RAM are both seated correctly and checks the dual power supplies. The administrator then verifies all the BIOS settings are correct and connects a bootable USB drive in the server, and the OS loads correctly. Which of the following is causing the issue?","There are multiple failed hard drives.","TRUE",""
